"Id";"AccountId";"AccountName";"AccountType";"Date";"Description";"OriginalDescription";"MainCategoryId";"MainCategoryName";"CategoryId";"CategoryName";"CategoryType";"ExpenseType";"Amount";"Balance";"CounterEntryId";"Comment";"Tags";"Extraordinary";"SplitGroupId";"CustomDate";"Currency";"OriginalAmount";"OriginalCurrency"
"638082441953056802";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Spotify";"Spotify, iCloud - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"97,00";"28074,83";"638082441267622274";"";"";"No";"";"";"DKK";"97,00";"DKK"
"638082441953056803";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Tandforsikring - LAH";"Tandforsikring - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"60,00";"27977,83";"638082441267735617";"";"";"No";"";"";"DKK";"60,00";"DKK"
"638082441953056804";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Hus, indboforsikr - LAH";"Hus, indboforsikr - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"347,00";"27917,83";"638082441267735618";"";"";"No";"";"";"DKK";"347,00";"DKK"
"638082441953056805";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Bilforsikr, afgift - LAH";"Bilforsikr, afgift - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"200,00";"27570,83";"638082441267735619";"";"";"No";"";"";"DKK";"200,00";"DKK"
"638082441953056806";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Ejendomsskat - LAH";"Ejendomsskat - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"1224,50";"27370,83";"638082441267735620";"";"";"No";"";"";"DKK";"1224,50";"DKK"
"638082441953056807";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"El, vand og varme - LAH";"El, vand og varme - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"1084,00";"26146,33";"638082441267735622";"";"";"No";"";"";"DKK";"1084,00";"DKK"
"638082441953056808";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Spotify";"Spotify, iCloud - PRM";"17";"Privatforbrug";"163";"Film, musik & læsestof";"Expense";"Variable";"97,00";"25062,33";"";"";"";"No";"";"";"DKK";"97,00";"DKK"
"638082441953056809";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Tandforsikring - PRM";"Tandforsikring - PRM";"16";"Andre leveomkostninger";"146";"Sundheds- & sygeforsikring";"Expense";"Fixed";"60,00";"24965,33";"";"";"";"No";"";"";"DKK";"60,00";"DKK"
"638082441953056810";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Hus, indboforsikr - PRM";"Hus, indboforsikr - PRM";"12";"Bolig";"118";"Husforsikring";"Expense";"Fixed";"347,00";"24905,33";"";"";"";"No";"";"";"DKK";"347,00";"DKK"
"638082441953056811";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Bilforsikr, afgift - PRM";"Bilforsikr, afgift - PRM";"13";"Transport";"125";"Bilforsikring & autohjælp";"Expense";"Fixed";"200,00";"24558,33";"";"";"";"No";"";"";"DKK";"200,00";"DKK"
"638082441953056812";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Ejendommensskat - PRM";"Ejendommensskat - PRM";"12";"Bolig";"117";"Ejendomsskat";"Expense";"Fixed";"1224,50";"24358,33";"";"";"";"No";"";"";"DKK";"1224,50";"DKK"
"638082441953056813";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Vuggestue - LAH";"Vuggestue - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"1971,00";"23133,83";"638082441267735621";"";"";"No";"";"";"DKK";"1971,00";"DKK"
"638082441953056814";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Vuggestue - PRM";"Vuggestue - PRM";"16";"Andre leveomkostninger";"143";"Institution";"Expense";"Fixed";"1971,00";"21162,83";"";"";"";"No";"";"";"DKK";"1971,00";"DKK"
"638082441953056815";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"El, vand og varme - PRM";"El, vand og varme - PRM";"12";"Bolig";"115";"El, vand, varme & renovation";"Expense";"Fixed";"1084,00";"19191,83";"";"";"";"No";"";"";"DKK";"1084,00";"DKK"
"638082441953056816";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"iCloud";"iCloud";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"-69,00";"18107,83";"638082441267735625";"";"";"No";"";"";"DKK";"-69,00";"DKK"
"638082441953056817";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Tryg";"Tryg";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-1701,91";"18176,83";"";"";"";"No";"";"";"DKK";"-1701,91";"DKK"
"638082441953056818";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Tryg";"Tryg";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-458,52";"19878,74";"";"";"";"No";"";"";"DKK";"-458,52";"DKK"
"638082441953056819";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Tryg";"Tryg";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-1084,19";"20337,26";"";"";"";"No";"";"";"DKK";"-1084,19";"DKK"
"638083278603568819";"637674667682955970";"Faste Fællesudgifter";"Consumption";"02-01-2023";"Ulykkesforsikring - LAH";"Ulykkesforsikring - LAH";"16";"Andre leveomkostninger";"145";"Livs- & ulykkesforsikring";"Expense";"Fixed";"1701,91";"29776,74";"";"";"";"No";"";"";"DKK";"1701,91";"DKK"
"638085875651591912";"637674667682955970";"Faste Fællesudgifter";"Consumption";"06-01-2023";"Evida Service Nord A/S";"Evida Service Nord A/S";"12";"Bolig";"115";"El, vand, varme & renovation";"Expense";"Fixed";"-2008,02";"22447,72";"";"";"";"No";"";"";"DKK";"-2008,02";"DKK"
"638085875651591913";"637674667682955970";"Faste Fællesudgifter";"Consumption";"06-01-2023";"Hvidovre kommune";"Hvidovre kommune";"16";"Andre leveomkostninger";"143";"Institution";"Expense";"Fixed";"-4021,00";"24455,74";"";"";"";"No";"";"";"DKK";"-4021,00";"DKK"
"638085875651591914";"637674667682955970";"Faste Fællesudgifter";"Consumption";"06-01-2023";"DMR period. afgift";"DMR period. afgift";"13";"Transport";"126";"Ejerafgift/grøn afgift";"Expense";"Fixed";"-1300,00";"28476,74";"";"";"";"No";"";"";"DKK";"-1300,00";"DKK"
"638097954583930120";"637674667682955970";"Faste Fællesudgifter";"Consumption";"20-01-2023";"Børnepenge - LAH";"Børnepenge - LAH";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"2327,00";"27101,72";"638097954234521770";"";"";"No";"";"";"DKK";"2327,00";"DKK"
"638097954583930121";"637674667682955970";"Faste Fællesudgifter";"Consumption";"20-01-2023";"Børnepenge - PRM";"Børnepenge - PRM";"11";"Indkomst";"107";"Børnepenge";"Income";"Fixed";"2327,00";"24774,72";"";"";"";"No";"";"";"DKK";"2327,00";"DKK"
"638104051136630854";"637674667682955970";"Faste Fællesudgifter";"Consumption";"26-01-2023";"Ejendomsskat";"Ejendomsskat";"10";"Vis ikke";"100";"Kontooverførsel";"Exclude";"None";"-15214,68";"11887,04";"638104050626642262";"";"";"No";"";"";"DKK";"-15214,68";"DKK"
"638108344127067175";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2023";"Realkredit Danmark";"Realkredit Danmark";"12";"Bolig";"114";"Boliglån/husleje";"Expense";"Fixed";"-15250,65";"5224,35";"";"";"";"No";"";"";"DKK";"-15250,65";"DKK"
"638108344127067176";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2023";"Tryg";"Tryg";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-551,40";"20475,00";"";"";"";"No";"";"";"DKK";"-551,40";"DKK"
"638108344127067177";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2023";"Tryg";"Tryg";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-378,52";"21026,40";"";"";"";"No";"";"";"DKK";"-378,52";"DKK"
"638108344127067178";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2023";"Tryg";"Tryg";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-1019,62";"21404,92";"";"";"";"No";"";"";"DKK";"-1019,62";"DKK"
