"Id";"AccountId";"AccountName";"AccountType";"Date";"Description";"OriginalDescription";"MainCategoryId";"MainCategoryName";"CategoryId";"CategoryName";"CategoryType";"ExpenseType";"Amount";"Balance";"CounterEntryId";"Comment";"Tags";"Extraordinary";"SplitGroupId";"CustomDate";"Currency";"OriginalAmount";"OriginalCurrency"
"637451043045972684";"637361145905559259";"Opsparing";"Consumption";"31-12-2020";"Rente";"Rente";"19";"Lån & gæld";"181";"Udlånsrenter";"Expense";"Variable";"86,11";"208630,64";"";"";"";"No";"";"01-01-2021";"DKK";"86,11";"DKK"
"637453530760623311";"637361145905559259";"Opsparing";"Consumption";"04-01-2021";"opsparing";"opsparing";"";"";"";"";"Income";"";"5000,00";"213630,64";"";"";"";"No";"";"";"DKK";"5000,00";"DKK"
"637477946218449562";"637361145905559259";"Opsparing";"Consumption";"01-02-2021";"opsparing";"opsparing";"";"";"";"";"Income";"";"5000,00";"218630,64";"";"";"";"No";"";"";"DKK";"5000,00";"DKK"
"637502072957478048";"637361145905559259";"Opsparing";"Consumption";"01-03-2021";"opsparing";"opsparing";"";"";"";"";"Income";"";"5000,00";"223630,64";"";"";"";"No";"";"";"DKK";"5000,00";"DKK"
"637528627860611365";"637361145905559259";"Opsparing";"Consumption";"31-03-2021";"Rente samlet indestående";"Rente samlet indestående";"19";"Lån & gæld";"181";"Udlånsrenter";"Expense";"Variable";"-23,06";"223607,58";"";"";"";"No";"";"";"DKK";"-23,06";"DKK"
"637533243967929730";"637361145905559259";"Opsparing";"Consumption";"06-04-2021";"opsparing";"opsparing";"";"";"";"";"Income";"";"5000,00";"228607,58";"";"";"";"No";"";"";"DKK";"5000,00";"DKK"
"637556533594433415";"637361145905559259";"Opsparing";"Consumption";"03-05-2021";"opsparing";"opsparing";"";"";"";"";"Income";"";"5000,00";"233607,58";"";"";"";"No";"";"";"DKK";"5000,00";"DKK"
"637581312248215428";"637361145905559259";"Opsparing";"Consumption";"01-06-2021";"opsparing";"opsparing";"";"";"";"";"Income";"";"5000,00";"238607,58";"";"";"";"No";"";"";"DKK";"5000,00";"DKK"
