"Id";"AccountId";"AccountName";"AccountType";"Date";"Description";"OriginalDescription";"MainCategoryId";"MainCategoryName";"CategoryId";"CategoryName";"CategoryType";"ExpenseType";"Amount";"Balance";"CounterEntryId";"Comment";"Tags";"Extraordinary";"SplitGroupId";"CustomDate";"Currency";"OriginalAmount";"OriginalCurrency"
"637674667688268924";"637674667682955970";"Faste Fællesudgifter";"Consumption";"04-01-2021";"iCloud";"iCloud
EndToEndID: NOTPROVIDED";"17";"Privatforbrug";"186";"Online services & software";"Expense";"Variable";"-69,00";"4585,38";"";"";"";"No";"";"";"DKK";"-69,00";"DKK"
"637674667688268925";"637674667682955970";"Faste Fællesudgifter";"Consumption";"04-01-2021";"Faste fællesudgifter";"Faste fællesudgifter
EndToEndID: NOTPROVIDED";"16";"Andre leveomkostninger";"146";"Sundheds- & sygeforsikring";"Expense";"Fixed";"500,00";"4654,38";"";"";"";"No";"";"";"DKK";"500,00";"DKK"
"637674667688268926";"637674667682955970";"Faste Fællesudgifter";"Consumption";"04-01-2021";"Fast Overførsel - Patric";"Fast Overførsel - Patric
EndToEndID: NOTPROVIDED";"16";"Andre leveomkostninger";"146";"Sundheds- & sygeforsikring";"Expense";"Fixed";"500,00";"4154,38";"";"";"";"No";"";"";"DKK";"500,00";"DKK"
"637674667688268927";"637674667682955970";"Faste Fællesudgifter";"Consumption";"04-01-2021";"Tryg";"Tryg
EndToEndID: NOTPROVIDED";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-1633,17";"3654,38";"";"";"";"No";"";"";"DKK";"-1633,17";"DKK"
"637674667688268923";"637674667682955970";"Faste Fællesudgifter";"Consumption";"05-01-2021";"telia.dk";"telia.dk
EndToEndID: NOTPROVIDED";"16";"Andre leveomkostninger";"149";"Telefoni & internet";"Expense";"Fixed";"-257,30";"4328,08";"";"";"";"No";"";"";"DKK";"-257,30";"DKK"
"637674667688268922";"637674667682955970";"Faste Fællesudgifter";"Consumption";"19-01-2021";"SpotifySE";"SpotifySE
EndToEndID: NOTPROVIDED";"17";"Privatforbrug";"163";"Film, musik & læsestof";"Expense";"Variable";"-124,00";"4204,08";"";"";"";"No";"";"";"DKK";"-124,00";"DKK"
"637674667688268916";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2021";"Faste fællesudgifter";"Faste fællesudgifter
EndToEndID: NOTPROVIDED";"16";"Andre leveomkostninger";"146";"Sundheds- & sygeforsikring";"Expense";"Fixed";"500,00";"3783,27";"";"";"";"No";"";"";"DKK";"500,00";"DKK"
"637674667688268917";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2021";"Fast Overførsel - Patric";"Fast Overførsel - Patric
EndToEndID: NOTPROVIDED";"16";"Andre leveomkostninger";"146";"Sundheds- & sygeforsikring";"Expense";"Fixed";"500,00";"3283,27";"";"";"";"No";"";"";"DKK";"500,00";"DKK"
"637674667688268918";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2021";"iCloud";"iCloud
EndToEndID: NOTPROVIDED";"17";"Privatforbrug";"186";"Online services & software";"Expense";"Variable";"-69,00";"2783,27";"";"";"";"No";"";"";"DKK";"-69,00";"DKK"
"637674667688268919";"637674667682955970";"Faste Fællesudgifter";"Consumption";"01-02-2021";"Tryg";"Tryg
EndToEndID: NOTPROVIDED";"12";"Bolig";"119";"Indbo- & familieforsikring";"Expense";"Fixed";"-161,15";"2852,27";"";"";"";"No";"";"";"DKK";"-161,15";"DKK"
